2026-05-24 03:02:59,826 INFO [Ray]                 Book.java:560  | 5 sheets in D:\Program\Python\Piano\Ray.pdf
2026-05-24 03:03:18,709 INFO [Ray#2]                 Page.java:307  | 15 raw measures: [3 in system#1, 3 in system#2, 3 in system#3, 3 in system#4, 3 in system#5]
2026-05-24 03:03:18,710 INFO [Ray#2]       StepMonitoring.java:98   | CHORDS
2026-05-24 03:03:18,716 INFO [Ray#2]       StepMonitoring.java:98   | CURVES
2026-05-24 03:03:19,190 INFO [Ray#2]         SlursBuilder.java:240  | Slurs: 22
2026-05-24 03:03:19,201 INFO [Ray#2]      SegmentsBuilder.java:155  | Segments: 10
2026-05-24 03:03:19,205 INFO [Ray#2]       StepMonitoring.java:98   | SYMBOLS
2026-05-24 03:03:19,508 INFO [Ray#2]       StepMonitoring.java:98   | LINKS
2026-05-24 03:03:19,509 INFO [Ray#2]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5466{(0.134) staff:1 QUINDICESIMA ALTA} at java.awt.Point[x=194,y=370]
2026-05-24 03:03:19,510 INFO [Ray#2]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5472{(0.524) staff:2 QUINDICESIMA BASSA} at java.awt.Point[x=195,y=992]
2026-05-24 03:03:19,516 INFO [Ray#2]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5500{(0.524) staff:3 QUINDICESIMA ALTA} at java.awt.Point[x=195,y=992]
2026-05-24 03:03:19,526 INFO [Ray#2]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5528{(0.711) staff:6 VENTIDUESIMA BASSA} at java.awt.Point[x=194,y=2237]
2026-05-24 03:03:19,533 INFO [Ray#2]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5545{(0.711) staff:7 VENTIDUESIMA ALTA} at java.awt.Point[x=194,y=2237]
2026-05-24 03:03:19,549 INFO [Ray#2]       StepMonitoring.java:98   | RHYTHMS
2026-05-24 03:03:19,549 INFO [Ray#2]           PageRhythm.java:199  | {Page#2.1} Time value reused from sheet#1
2026-05-24 03:03:19,580 INFO [Ray#2]       StepMonitoring.java:98   | PAGE
2026-05-24 03:03:19,581 INFO [Ray#2]                 Book.java:2584 | Book{Ray} storing
2026-05-24 03:03:19,631 INFO [Ray#2]                 Book.java:2565 | Stored /book.xml
2026-05-24 03:03:19,677 INFO [Ray#2]           DataHolder.java:348  | Stored /sheet#2/BINARY.png
2026-05-24 03:03:20,003 INFO [Ray#2]                Sheet.java:1583 | Stored /sheet#2/sheet#2.xml
2026-05-24 03:03:20,004 INFO [Ray#2]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\Ray_Audiveris\Ray.omr
2026-05-24 03:03:20,009 INFO [Ray#2]            SheetStub.java:1655 | Sheet#2 disposed
2026-05-24 03:03:20,035 INFO [Ray#2]                 Book.java:2050 | End of Stub#2
2026-05-24 03:03:20,036 INFO [Ray#3]       StepMonitoring.java:98   | LOAD
2026-05-24 03:03:20,229 INFO [Ray#3]            SheetStub.java:1278 | Loaded image #3 2479x3508 from D:\Program\Python\Piano\Ray.pdf
2026-05-24 03:03:20,230 INFO [Ray#3]       StepMonitoring.java:98   | BINARY
2026-05-24 03:03:20,527 INFO [Ray#3]       StepMonitoring.java:98   | SCALE
2026-05-24 03:03:20,530 INFO [Ray#3]         ScaleBuilder.java:255  | Beam  guessed height: 13 -- mid of [6..20]
2026-05-24 03:03:20,531 INFO [Ray#3]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.29 of [6..20] range at 439% of needed quorum
2026-05-24 03:03:20,531 INFO [Ray#3]         ScaleBuilder.java:401  | Normalized black jitter: 9.52 %
2026-05-24 03:03:20,531 INFO [Ray#3]            ScaleStep.java:65   | Scale{ interline(20,21,21) line(2,3,4) beam(10)}
2026-05-24 03:03:20,531 INFO [Ray#3]       StepMonitoring.java:98   | GRID
2026-05-24 03:03:20,614 INFO [Ray#3]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-24 03:03:20,625 INFO [Ray#3]    ClustersRetriever.java:326  | Retrieved raw line clusters: 10 of sizes [5] with interline(20,21,21)
2026-05-24 03:03:20,666 INFO [Ray#3]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4] #3[5, 6] #4[7, 8] #5[9, 10]
2026-05-24 03:03:20,777 INFO [Ray#3]        SystemManager.java:779  | 1 part along 5 systems
2026-05-24 03:03:20,778 INFO [Ray#3]       StepMonitoring.java:98   | HEADERS
2026-05-24 03:03:21,070 INFO [Ray#3]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-24 03:03:21,090 INFO [Ray#3]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-24 03:03:21,098 INFO [Ray#3]       StepMonitoring.java:98   | BEAMS
2026-05-24 03:03:23,304 INFO [Ray#3]       StepMonitoring.java:98   | LEDGERS
2026-05-24 03:03:23,385 INFO [Ray#3]       StepMonitoring.java:98   | HEADS
2026-05-24 03:03:27,912 INFO [Ray#3]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[L:-0.5] NOTEHEAD_BLACK[L:-0.5,R:-0.5]}
2026-05-24 03:03:27,913 INFO [Ray#3]       StepMonitoring.java:98   | STEMS
2026-05-24 03:03:28,626 INFO [Ray#3]       StepMonitoring.java:98   | REDUCTION
2026-05-24 03:03:28,806 INFO [Ray#3]        ReductionStep.java:105  | Stems free length median value: 67 pixels, 3.2 interlines
2026-05-24 03:03:28,812 INFO [Ray#3]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-24 03:03:28,812 INFO [Ray#3]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-24 03:03:28,812 INFO [Ray#3]       StepMonitoring.java:98   | TEXTS
2026-05-24 03:03:28,921 WARN [Ray#3]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-24 03:03:28,922 INFO [Ray#3]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-24 03:03:28,925 INFO [Ray#3]       StepMonitoring.java:98   | MEASURES
2026-05-24 03:03:28,925 INFO [Ray#3]                 Page.java:307  | 15 raw measures: [3 in system#1, 3 in system#2, 3 in system#3, 3 in system#4, 3 in system#5]
2026-05-24 03:03:28,925 INFO [Ray#3]       StepMonitoring.java:98   | CHORDS
2026-05-24 03:03:28,933 INFO [Ray#3]       StepMonitoring.java:98   | CURVES
2026-05-24 03:03:29,413 INFO [Ray#3]         SlursBuilder.java:240  | Slurs: 46
2026-05-24 03:03:29,450 INFO [Ray#3]      SegmentsBuilder.java:155  | Segments: 15
2026-05-24 03:03:29,471 INFO [Ray#3]       StepMonitoring.java:98   | SYMBOLS
2026-05-24 03:03:29,893 INFO [Ray#3]       StepMonitoring.java:98   | LINKS
2026-05-24 03:03:29,894 INFO [Ray#3]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#7649{(0.173) staff:1 VENTIDUESIMA ALTA} at java.awt.Point[x=194,y=370]
2026-05-24 03:03:29,894 INFO [Ray#3]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#7651{(0.191) staff:1 VENTIDUESIMA ALTA} at java.awt.Point[x=194,y=370]
2026-05-24 03:03:29,935 INFO [Ray#3]       StepMonitoring.java:98   | RHYTHMS
2026-05-24 03:03:29,936 INFO [Ray#3]           PageRhythm.java:199  | {Page#3.1} Time value reused from sheet#1
2026-05-24 03:03:29,959 INFO [Ray#3]       StepMonitoring.java:98   | PAGE
2026-05-24 03:03:29,962 INFO [Ray#3]                 Book.java:2584 | Book{Ray} storing
2026-05-24 03:03:30,016 INFO [Ray#3]                 Book.java:2565 | Stored /book.xml
2026-05-24 03:03:30,064 INFO [Ray#3]           DataHolder.java:348  | Stored /sheet#3/BINARY.png
2026-05-24 03:03:30,463 INFO [Ray#3]                Sheet.java:1583 | Stored /sheet#3/sheet#3.xml
2026-05-24 03:03:30,463 INFO [Ray#3]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\Ray_Audiveris\Ray.omr
2026-05-24 03:03:30,468 INFO [Ray#3]            SheetStub.java:1655 | Sheet#3 disposed
2026-05-24 03:03:30,494 INFO [Ray#3]                 Book.java:2050 | End of Stub#3
2026-05-24 03:03:30,494 INFO [Ray#4]       StepMonitoring.java:98   | LOAD
2026-05-24 03:03:30,693 INFO [Ray#4]            SheetStub.java:1278 | Loaded image #4 2479x3508 from D:\Program\Python\Piano\Ray.pdf
2026-05-24 03:03:30,693 INFO [Ray#4]       StepMonitoring.java:98   | BINARY
2026-05-24 03:03:30,984 INFO [Ray#4]       StepMonitoring.java:98   | SCALE
2026-05-24 03:03:30,987 INFO [Ray#4]         ScaleBuilder.java:255  | Beam  guessed height: 13 -- mid of [6..20]
2026-05-24 03:03:30,987 INFO [Ray#4]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.29 of [6..20] range at 417% of needed quorum
2026-05-24 03:03:30,987 INFO [Ray#4]         ScaleBuilder.java:401  | Normalized black jitter: 4.76 %
2026-05-24 03:03:30,987 INFO [Ray#4]            ScaleStep.java:65   | Scale{ interline(20,21,21) line(2,3,3) beam(10)}
2026-05-24 03:03:30,987 INFO [Ray#4]       StepMonitoring.java:98   | GRID
2026-05-24 03:03:31,060 INFO [Ray#4]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-24 03:03:31,067 INFO [Ray#4]    ClustersRetriever.java:326  | Retrieved raw line clusters: 10 of sizes [5] with interline(20,21,21)
2026-05-24 03:03:31,132 INFO [Ray#4]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4] #3[5, 6] #4[7, 8] #5[9, 10]
2026-05-24 03:03:31,241 INFO [Ray#4]        SystemManager.java:779  | 1 part along 5 systems
2026-05-24 03:03:31,241 INFO [Ray#4]       StepMonitoring.java:98   | HEADERS
2026-05-24 03:03:31,541 INFO [Ray#4]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-24 03:03:31,563 INFO [Ray#4]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-24 03:03:31,573 INFO [Ray#4]       StepMonitoring.java:98   | BEAMS
2026-05-24 03:03:33,720 INFO [Ray#4]       StepMonitoring.java:98   | LEDGERS
2026-05-24 03:03:33,808 INFO [Ray#4]       StepMonitoring.java:98   | HEADS
2026-05-24 03:03:38,261 INFO [Ray#4]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[L:-0.5] NOTEHEAD_BLACK[L:-0.5,R:-0.5]}
2026-05-24 03:03:38,262 INFO [Ray#4]       StepMonitoring.java:98   | STEMS
2026-05-24 03:03:38,820 INFO [Ray#4]       StepMonitoring.java:98   | REDUCTION
2026-05-24 03:03:38,921 INFO [Ray#4]        ReductionStep.java:105  | Stems free length median value: 67 pixels, 3.2 interlines
2026-05-24 03:03:38,925 INFO [Ray#4]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-24 03:03:38,925 INFO [Ray#4]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-24 03:03:38,926 INFO [Ray#4]       StepMonitoring.java:98   | TEXTS
2026-05-24 03:03:39,004 WARN [Ray#4]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-24 03:03:39,004 INFO [Ray#4]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-24 03:03:39,006 INFO [Ray#4]       StepMonitoring.java:98   | MEASURES
2026-05-24 03:03:39,007 INFO [Ray#4]                 Page.java:307  | 15 raw measures: [3 in system#1, 3 in system#2, 3 in system#3, 3 in system#4, 3 in system#5]
2026-05-24 03:03:39,007 INFO [Ray#4]       StepMonitoring.java:98   | CHORDS
2026-05-24 03:03:39,010 INFO [Ray#4]       StepMonitoring.java:98   | CURVES
2026-05-24 03:03:39,458 INFO [Ray#4]         SlursBuilder.java:240  | Slurs: 62
2026-05-24 03:03:39,475 INFO [Ray#4]      SegmentsBuilder.java:155  | Segments: 13
2026-05-24 03:03:39,484 INFO [Ray#4]       StepMonitoring.java:98   | SYMBOLS
2026-05-24 03:03:40,151 INFO [Ray#4]       StepMonitoring.java:98   | LINKS
2026-05-24 03:03:40,187 INFO [Ray#4]       StepMonitoring.java:98   | RHYTHMS
2026-05-24 03:03:40,188 INFO [Ray#4]           PageRhythm.java:199  | {Page#4.1} Time value reused from sheet#1
2026-05-24 03:03:40,198 INFO [Ray#4]        MeasureRhythm.java:1276 | Measure{#8} Time inconsistency in {7/8=[HeadChordInter#6892{(0.962/0.962) staff:6 slot#8 off:7/8 dur:1/8}], 15/16=[HeadChordInter#6869{(0.970/0.970) staff:5 slot#8 off:15/16 dur:1/8}]}
2026-05-24 03:03:40,199 INFO [Ray#4]                Voice.java:257  | Measure{#8} Voice{#1 excess:1/16} too long
2026-05-24 03:03:40,199 INFO [Ray#4]          StackRhythm.java:224  | S3 MeasureStack#8 no correct rhythm
2026-05-24 03:03:40,207 INFO [Ray#4]       StepMonitoring.java:98   | PAGE
2026-05-24 03:03:40,209 INFO [Ray#4]                Voice.java:257  | Measure{#8} Voice{#1 excess:1/16} too long
2026-05-24 03:03:40,210 INFO [Ray#4]                 Book.java:2584 | Book{Ray} storing
2026-05-24 03:03:40,256 INFO [Ray#4]                 Book.java:2565 | Stored /book.xml
2026-05-24 03:03:40,302 INFO [Ray#4]           DataHolder.java:348  | Stored /sheet#4/BINARY.png
2026-05-24 03:03:40,683 INFO [Ray#4]                Sheet.java:1583 | Stored /sheet#4/sheet#4.xml
2026-05-24 03:03:40,683 INFO [Ray#4]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\Ray_Audiveris\Ray.omr
2026-05-24 03:03:40,689 INFO [Ray#4]            SheetStub.java:1655 | Sheet#4 disposed
2026-05-24 03:03:40,714 INFO [Ray#4]                 Book.java:2050 | End of Stub#4
2026-05-24 03:03:40,715 INFO [Ray#5]       StepMonitoring.java:98   | LOAD
2026-05-24 03:03:40,772 INFO [Ray#5]            SheetStub.java:1278 | Loaded image #5 2479x3508 from D:\Program\Python\Piano\Ray.pdf
2026-05-24 03:03:40,773 INFO [Ray#5]       StepMonitoring.java:98   | BINARY
2026-05-24 03:03:41,044 INFO [Ray#5]       StepMonitoring.java:98   | SCALE
2026-05-24 03:03:41,046 INFO [Ray#5]         ScaleBuilder.java:255  | Beam  guessed height: 13 -- mid of [6..20]
2026-05-24 03:03:41,046 INFO [Ray#5]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.29 of [6..20] range at 503% of needed quorum
2026-05-24 03:03:41,046 INFO [Ray#5]         ScaleBuilder.java:401  | Normalized black jitter: 4.76 %
2026-05-24 03:03:41,046 INFO [Ray#5]            ScaleStep.java:65   | Scale{ interline(20,21,21) line(2,3,3) beam(10)}
2026-05-24 03:03:41,046 INFO [Ray#5]       StepMonitoring.java:98   | GRID
2026-05-24 03:03:41,071 INFO [Ray#5]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-24 03:03:41,076 INFO [Ray#5]    ClustersRetriever.java:326  | Retrieved raw line clusters: 4 of sizes [5] with interline(20,21,21)
2026-05-24 03:03:41,087 INFO [Ray#5]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4]
2026-05-24 03:03:41,148 INFO [Ray#5]        SystemManager.java:779  | 1 part along 2 systems
2026-05-24 03:03:41,149 INFO [Ray#5]       StepMonitoring.java:98   | HEADERS
2026-05-24 03:03:41,236 INFO [Ray#5]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-24 03:03:41,254 INFO [Ray#5]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-24 03:03:41,257 INFO [Ray#5]       StepMonitoring.java:98   | BEAMS
2026-05-24 03:03:43,060 INFO [Ray#5]       StepMonitoring.java:98   | LEDGERS
2026-05-24 03:03:43,086 INFO [Ray#5]       StepMonitoring.java:98   | HEADS
2026-05-24 03:03:44,558 INFO [Ray#5]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_BLACK[L:-0.5,R:-0.5]}
2026-05-24 03:03:44,559 INFO [Ray#5]       StepMonitoring.java:98   | STEMS
2026-05-24 03:03:44,652 INFO [Ray#5]       StepMonitoring.java:98   | REDUCTION
2026-05-24 03:03:44,664 INFO [Ray#5]        ReductionStep.java:105  | Stems free length median value: 72 pixels, 3.4 interlines
2026-05-24 03:03:44,665 INFO [Ray#5]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-24 03:03:44,665 INFO [Ray#5]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-24 03:03:44,665 INFO [Ray#5]       StepMonitoring.java:98   | TEXTS
2026-05-24 03:03:44,709 WARN [Ray#5]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-24 03:03:44,710 INFO [Ray#5]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-24 03:03:44,711 INFO [Ray#5]       StepMonitoring.java:98   | MEASURES
2026-05-24 03:03:44,711 INFO [Ray#5]                 Page.java:307  | 6 raw measures: [3 in system#1, 3 in system#2]
2026-05-24 03:03:44,711 INFO [Ray#5]       StepMonitoring.java:98   | CHORDS
2026-05-24 03:03:44,713 INFO [Ray#5]       StepMonitoring.java:98   | CURVES
2026-05-24 03:03:45,025 INFO [Ray#5]         SlursBuilder.java:240  | Slurs: 8
2026-05-24 03:03:45,028 INFO [Ray#5]      SegmentsBuilder.java:155  | Segments: 6
2026-05-24 03:03:45,030 INFO [Ray#5]       StepMonitoring.java:98   | SYMBOLS
2026-05-24 03:03:45,234 INFO [Ray#5]       StepMonitoring.java:98   | LINKS
2026-05-24 03:03:45,243 INFO [Ray#5]       StepMonitoring.java:98   | RHYTHMS
2026-05-24 03:03:45,243 INFO [Ray#5]           PageRhythm.java:199  | {Page#5.1} Time value reused from sheet#1
2026-05-24 03:03:45,248 INFO [Ray#5]       StepMonitoring.java:98   | PAGE
2026-05-24 03:03:45,249 INFO [Ray#5]                 Book.java:2584 | Book{Ray} storing
2026-05-24 03:03:45,280 INFO [Ray#5]                 Book.java:2565 | Stored /book.xml
2026-05-24 03:03:45,321 INFO [Ray#5]           DataHolder.java:348  | Stored /sheet#5/BINARY.png
2026-05-24 03:03:45,439 INFO [Ray#5]                Sheet.java:1583 | Stored /sheet#5/sheet#5.xml
2026-05-24 03:03:45,439 INFO [Ray#5]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\Ray_Audiveris\Ray.omr
2026-05-24 03:03:45,444 INFO [Ray#5]            SheetStub.java:1655 | Sheet#5 disposed
2026-05-24 03:03:45,470 INFO [Ray#5]                 Book.java:2050 | End of Stub#5
2026-05-24 03:03:45,470 INFO [Ray]                 Book.java:2057 | End of Book{Ray}
2026-05-24 03:03:45,702 INFO [Ray]            SheetStub.java:1000 | Loaded /sheet#1/sheet#1.xml
