2026-05-25 00:14:16,024 INFO [WatashiwaWatashinoKotogaSuki]                 Book.java:560  | 11 sheets in D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki.pdf
2026-05-25 00:14:33,921 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:255  | Beam  guessed height: 11 -- mid of [5..18]
2026-05-25 00:14:33,921 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.38 of [5..18] range at 401% of needed quorum
2026-05-25 00:14:33,921 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:401  | Normalized black jitter: 5.26 %
2026-05-25 00:14:33,921 INFO [WatashiwaWatashinoKotogaSuki#3]            ScaleStep.java:65   | Scale{ interline(19,19,20) line(2,2,3) beam(10)}
2026-05-25 00:14:33,921 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | GRID
2026-05-25 00:14:33,979 INFO [WatashiwaWatashinoKotogaSuki#3]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-25 00:14:33,985 INFO [WatashiwaWatashinoKotogaSuki#3]    ClustersRetriever.java:326  | Retrieved raw line clusters: 10 of sizes [5] with interline(19,19,20)
2026-05-25 00:14:34,024 INFO [WatashiwaWatashinoKotogaSuki#3]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4] #3[5, 6] #4[7, 8] #5[9, 10]
2026-05-25 00:14:34,107 INFO [WatashiwaWatashinoKotogaSuki#3]        SystemManager.java:779  | 1 part along 5 systems
2026-05-25 00:14:34,107 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | HEADERS
2026-05-25 00:14:34,177 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-25 00:14:34,194 INFO [WatashiwaWatashinoKotogaSuki#3]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-25 00:14:34,201 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | BEAMS
2026-05-25 00:14:36,109 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | LEDGERS
2026-05-25 00:14:36,192 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | HEADS
2026-05-25 00:14:39,523 INFO [WatashiwaWatashinoKotogaSuki#3]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_BLACK[L:-0.5,R:-0.6]}
2026-05-25 00:14:39,523 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | STEMS
2026-05-25 00:14:39,943 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | REDUCTION
2026-05-25 00:14:40,002 INFO [WatashiwaWatashinoKotogaSuki#3]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.3 interlines
2026-05-25 00:14:40,005 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-25 00:14:40,006 INFO [WatashiwaWatashinoKotogaSuki#3]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-25 00:14:40,006 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | TEXTS
2026-05-25 00:14:40,068 WARN [WatashiwaWatashinoKotogaSuki#3]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-25 00:14:40,068 INFO [WatashiwaWatashinoKotogaSuki#3]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-25 00:14:40,069 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | MEASURES
2026-05-25 00:14:40,070 INFO [WatashiwaWatashinoKotogaSuki#3]                 Page.java:307  | 20 raw measures: [4 in system#1, 4 in system#2, 4 in system#3, 4 in system#4, 4 in system#5]
2026-05-25 00:14:40,070 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CHORDS
2026-05-25 00:14:40,074 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CURVES
2026-05-25 00:14:40,381 INFO [WatashiwaWatashinoKotogaSuki#3]         SlursBuilder.java:240  | Slurs: 58
2026-05-25 00:14:40,391 INFO [WatashiwaWatashinoKotogaSuki#3]      SegmentsBuilder.java:155  | Segments: 51
2026-05-25 00:14:40,397 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | SYMBOLS
2026-05-25 00:14:40,684 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | LINKS
2026-05-25 00:14:40,686 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8408{(0.800) staff:1 NATURAL pitch:-5.0}
2026-05-25 00:14:40,686 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8409{(0.800) staff:1 NATURAL pitch:2.0}
2026-05-25 00:14:40,686 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8505{(0.800) staff:1 NATURAL pitch:-4.0}
2026-05-25 00:14:40,686 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8506{(0.800) staff:2 NATURAL pitch:5.0}
2026-05-25 00:14:40,692 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8574{(0.800) staff:3 NATURAL pitch:-5.0}
2026-05-25 00:14:40,692 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8575{(0.800) staff:4 NATURAL pitch:-3.0}
2026-05-25 00:14:40,693 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8586{(0.800) staff:4 NATURAL pitch:4.0}
2026-05-25 00:14:40,697 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8659{(0.800) staff:5 NATURAL pitch:-3.0}
2026-05-25 00:14:40,703 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8707{(0.800) staff:7 NATURAL pitch:-5.0}
2026-05-25 00:14:40,703 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8679{(0.800) staff:8 NATURAL pitch:-5.0}
2026-05-25 00:14:40,703 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8708{(0.800) staff:8 NATURAL pitch:-3.0}
2026-05-25 00:14:40,703 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8723{(0.800) staff:8 NATURAL pitch:4.0}
2026-05-25 00:14:40,709 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8786{(0.800) staff:10 NATURAL pitch:3.0}
2026-05-25 00:14:40,714 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | RHYTHMS
2026-05-25 00:14:40,714 INFO [WatashiwaWatashinoKotogaSuki#3]           PageRhythm.java:199  | {Page#3.1} Time value reused from sheet#1
2026-05-25 00:14:40,730 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | PAGE
2026-05-25 00:14:40,730 INFO [WatashiwaWatashinoKotogaSuki#3]       SheetReduction.java:154  | Gutter. Different glyphs 2/3 ArticulationInter#8534{(0.743/0.826) STACCATO} vs EndingInter#7855{(0.557/0.810) staff:5 ENDING}
2026-05-25 00:14:40,732 INFO [WatashiwaWatashinoKotogaSuki#3]       SheetReduction.java:154  | Gutter. Different glyphs 4/5 ArticulationInter#8681{(0.577/0.704) STACCATO} vs EndingInter#7856{(0.540/0.618) staff:9 ENDING}
2026-05-25 00:14:40,732 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2584 | Book{WatashiwaWatashinoKotogaSuki} storing
2026-05-25 00:14:40,771 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2565 | Stored /book.xml
2026-05-25 00:14:40,813 INFO [WatashiwaWatashinoKotogaSuki#3]           DataHolder.java:348  | Stored /sheet#3/BINARY.png
2026-05-25 00:14:41,158 INFO [WatashiwaWatashinoKotogaSuki#3]                Sheet.java:1583 | Stored /sheet#3/sheet#3.xml
2026-05-25 00:14:41,158 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki_Audiveris\WatashiwaWatashinoKotogaSuki.omr
