2026-05-25 00:05:30,930 INFO [WatashiwaWatashinoKotogaSuki]                 Book.java:560  | 11 sheets in D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki.pdf
2026-05-25 00:05:41,137 INFO [WatashiwaWatashinoKotogaSuki#2]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.38 of [5..18] range at 297% of needed quorum
2026-05-25 00:05:41,137 INFO [WatashiwaWatashinoKotogaSuki#2]         ScaleBuilder.java:401  | Normalized black jitter: 5.26 %
2026-05-25 00:05:41,137 INFO [WatashiwaWatashinoKotogaSuki#2]            ScaleStep.java:65   | Scale{ interline(19,19,20) line(2,2,3) beam(10)}
2026-05-25 00:05:41,137 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | GRID
2026-05-25 00:05:41,223 INFO [WatashiwaWatashinoKotogaSuki#2]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-25 00:05:41,232 INFO [WatashiwaWatashinoKotogaSuki#2]    ClustersRetriever.java:326  | Retrieved raw line clusters: 10 of sizes [5] with interline(19,19,20)
2026-05-25 00:05:41,313 INFO [WatashiwaWatashinoKotogaSuki#2]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4] #3[5, 6] #4[7, 8] #5[9, 10]
2026-05-25 00:05:41,387 INFO [WatashiwaWatashinoKotogaSuki#2]        SystemManager.java:779  | 1 part along 5 systems
2026-05-25 00:05:41,387 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | HEADERS
2026-05-25 00:05:41,486 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-25 00:05:41,503 INFO [WatashiwaWatashinoKotogaSuki#2]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-25 00:05:41,508 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | BEAMS
2026-05-25 00:05:43,281 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | LEDGERS
2026-05-25 00:05:43,332 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | HEADS
2026-05-25 00:05:46,488 INFO [WatashiwaWatashinoKotogaSuki#2]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_BLACK[L:-0.5,R:-0.5]}
2026-05-25 00:05:46,488 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | STEMS
2026-05-25 00:05:46,786 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | REDUCTION
2026-05-25 00:05:46,849 INFO [WatashiwaWatashinoKotogaSuki#2]        ReductionStep.java:105  | Stems free length median value: 67 pixels, 3.5 interlines
2026-05-25 00:05:46,852 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-25 00:05:46,852 INFO [WatashiwaWatashinoKotogaSuki#2]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-25 00:05:46,852 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | TEXTS
2026-05-25 00:05:46,915 WARN [WatashiwaWatashinoKotogaSuki#2]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-25 00:05:46,915 INFO [WatashiwaWatashinoKotogaSuki#2]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-25 00:05:46,916 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | MEASURES
2026-05-25 00:05:46,917 INFO [WatashiwaWatashinoKotogaSuki#2]                 Page.java:307  | 20 raw measures: [4 in system#1, 4 in system#2, 4 in system#3, 4 in system#4, 4 in system#5]
2026-05-25 00:05:46,917 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | CHORDS
2026-05-25 00:05:46,922 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | CURVES
2026-05-25 00:05:47,215 INFO [WatashiwaWatashinoKotogaSuki#2]         SlursBuilder.java:240  | Slurs: 49
2026-05-25 00:05:47,222 INFO [WatashiwaWatashinoKotogaSuki#2]      SegmentsBuilder.java:155  | Segments: 60
2026-05-25 00:05:47,226 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | SYMBOLS
2026-05-25 00:05:47,537 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | LINKS
2026-05-25 00:05:47,544 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#7952{(0.800) staff:3 NATURAL pitch:-3.0}
2026-05-25 00:05:47,544 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#7953{(0.800) staff:3 NATURAL pitch:4.0}
2026-05-25 00:05:47,545 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#7964{(0.800) staff:4 NATURAL pitch:2.0}
2026-05-25 00:05:47,552 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#7989{(0.800) staff:5 NATURAL pitch:2.0}
2026-05-25 00:05:47,552 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#8025{(0.800) staff:6 NATURAL pitch:-3.0}
2026-05-25 00:05:47,559 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#8074{(0.800) staff:7 NATURAL pitch:4.0}
2026-05-25 00:05:47,559 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#8088{(0.800) staff:7 NATURAL pitch:-3.0}
2026-05-25 00:05:47,567 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#8166{(0.800) staff:9 NATURAL pitch:-2.0}
2026-05-25 00:05:47,567 INFO [WatashiwaWatashinoKotogaSuki#2]             KeyInter.java:1189 | No effective key before AlterInter#8167{(0.800) staff:10 NATURAL pitch:-1.0}
2026-05-25 00:05:47,574 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | RHYTHMS
2026-05-25 00:05:47,574 INFO [WatashiwaWatashinoKotogaSuki#2]           PageRhythm.java:199  | {Page#2.1} Time value reused from sheet#1
2026-05-25 00:05:47,594 INFO [WatashiwaWatashinoKotogaSuki#2]       StepMonitoring.java:98   | PAGE
2026-05-25 00:05:47,595 INFO [WatashiwaWatashinoKotogaSuki#2]       SheetReduction.java:154  | Gutter. Different glyphs 4/5 ArticulationInter#8075{(0.542/0.696) ACCENT} vs EndingInter#7458{(0.490/0.766) staff:9 ENDING}
2026-05-25 00:05:47,595 INFO [WatashiwaWatashinoKotogaSuki#2]       SheetReduction.java:154  | Gutter. Different glyphs 4/5 ArticulationInter#8086{(0.577/0.727) STACCATO} vs EndingInter#7458{(0.490/0.766) staff:9 ENDING}
2026-05-25 00:05:47,597 INFO [WatashiwaWatashinoKotogaSuki#2]                 Book.java:2584 | Book{WatashiwaWatashinoKotogaSuki} storing
2026-05-25 00:05:47,632 INFO [WatashiwaWatashinoKotogaSuki#2]                 Book.java:2565 | Stored /book.xml
2026-05-25 00:05:47,676 INFO [WatashiwaWatashinoKotogaSuki#2]           DataHolder.java:348  | Stored /sheet#2/BINARY.png
2026-05-25 00:05:47,972 INFO [WatashiwaWatashinoKotogaSuki#2]                Sheet.java:1583 | Stored /sheet#2/sheet#2.xml
2026-05-25 00:05:47,972 INFO [WatashiwaWatashinoKotogaSuki#2]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki_Audiveris\WatashiwaWatashinoKotogaSuki.omr
2026-05-25 00:05:47,978 INFO [WatashiwaWatashinoKotogaSuki#2]            SheetStub.java:1655 | Sheet#2 disposed
2026-05-25 00:05:47,997 INFO [WatashiwaWatashinoKotogaSuki#2]                 Book.java:2050 | End of Stub#2
2026-05-25 00:05:47,997 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | LOAD
2026-05-25 00:05:48,145 INFO [WatashiwaWatashinoKotogaSuki#3]            SheetStub.java:1278 | Loaded image #3 2479x3508 from D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki.pdf
2026-05-25 00:05:48,145 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | BINARY
2026-05-25 00:05:48,376 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | SCALE
2026-05-25 00:05:48,378 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:255  | Beam  guessed height: 11 -- mid of [5..18]
2026-05-25 00:05:48,378 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:271  | Beam measured height: 10 -- 0.38 of [5..18] range at 401% of needed quorum
2026-05-25 00:05:48,378 INFO [WatashiwaWatashinoKotogaSuki#3]         ScaleBuilder.java:401  | Normalized black jitter: 5.26 %
2026-05-25 00:05:48,378 INFO [WatashiwaWatashinoKotogaSuki#3]            ScaleStep.java:65   | Scale{ interline(19,19,20) line(2,2,3) beam(10)}
2026-05-25 00:05:48,378 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | GRID
2026-05-25 00:05:48,438 INFO [WatashiwaWatashinoKotogaSuki#3]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-05-25 00:05:48,446 INFO [WatashiwaWatashinoKotogaSuki#3]    ClustersRetriever.java:326  | Retrieved raw line clusters: 10 of sizes [5] with interline(19,19,20)
2026-05-25 00:05:48,483 INFO [WatashiwaWatashinoKotogaSuki#3]            PeakGraph.java:310  | Systems: #1[1, 2] #2[3, 4] #3[5, 6] #4[7, 8] #5[9, 10]
2026-05-25 00:05:48,564 INFO [WatashiwaWatashinoKotogaSuki#3]        SystemManager.java:779  | 1 part along 5 systems
2026-05-25 00:05:48,565 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | HEADERS
2026-05-25 00:05:48,629 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | STEM_SEEDS
2026-05-25 00:05:48,647 INFO [WatashiwaWatashinoKotogaSuki#3]        StemSeedsStep.java:86   | stem(2 max:3)
2026-05-25 00:05:48,652 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | BEAMS
2026-05-25 00:05:50,492 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | LEDGERS
2026-05-25 00:05:50,571 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | HEADS
2026-05-25 00:05:53,769 INFO [WatashiwaWatashinoKotogaSuki#3]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_BLACK[L:-0.5,R:-0.6]}
2026-05-25 00:05:53,769 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | STEMS
2026-05-25 00:05:54,132 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | REDUCTION
2026-05-25 00:05:54,191 INFO [WatashiwaWatashinoKotogaSuki#3]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.3 interlines
2026-05-25 00:05:54,193 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CUE_BEAMS
2026-05-25 00:05:54,194 INFO [WatashiwaWatashinoKotogaSuki#3]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-05-25 00:05:54,194 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | TEXTS
2026-05-25 00:05:54,254 WARN [WatashiwaWatashinoKotogaSuki#3]         TesseractOCR.java:341  | Language 'eng' is not supported
2026-05-25 00:05:54,254 INFO [WatashiwaWatashinoKotogaSuki#3]              OcrUtil.java:106  | Missing support for 'eng' language(s)
2026-05-25 00:05:54,257 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | MEASURES
2026-05-25 00:05:54,257 INFO [WatashiwaWatashinoKotogaSuki#3]                 Page.java:307  | 20 raw measures: [4 in system#1, 4 in system#2, 4 in system#3, 4 in system#4, 4 in system#5]
2026-05-25 00:05:54,257 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CHORDS
2026-05-25 00:05:54,260 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | CURVES
2026-05-25 00:05:54,550 INFO [WatashiwaWatashinoKotogaSuki#3]         SlursBuilder.java:240  | Slurs: 58
2026-05-25 00:05:54,557 INFO [WatashiwaWatashinoKotogaSuki#3]      SegmentsBuilder.java:155  | Segments: 51
2026-05-25 00:05:54,563 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | SYMBOLS
2026-05-25 00:05:54,830 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | LINKS
2026-05-25 00:05:54,830 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8450{(0.800) staff:1 NATURAL pitch:-5.0}
2026-05-25 00:05:54,830 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8451{(0.800) staff:1 NATURAL pitch:2.0}
2026-05-25 00:05:54,830 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8547{(0.800) staff:1 NATURAL pitch:-4.0}
2026-05-25 00:05:54,830 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8548{(0.800) staff:2 NATURAL pitch:5.0}
2026-05-25 00:05:54,837 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8616{(0.800) staff:3 NATURAL pitch:-5.0}
2026-05-25 00:05:54,837 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8617{(0.800) staff:4 NATURAL pitch:-3.0}
2026-05-25 00:05:54,837 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8628{(0.800) staff:4 NATURAL pitch:4.0}
2026-05-25 00:05:54,842 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8701{(0.800) staff:5 NATURAL pitch:-3.0}
2026-05-25 00:05:54,848 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8749{(0.800) staff:7 NATURAL pitch:-5.0}
2026-05-25 00:05:54,848 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8721{(0.800) staff:8 NATURAL pitch:-5.0}
2026-05-25 00:05:54,848 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8750{(0.800) staff:8 NATURAL pitch:-3.0}
2026-05-25 00:05:54,848 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8765{(0.800) staff:8 NATURAL pitch:4.0}
2026-05-25 00:05:54,856 INFO [WatashiwaWatashinoKotogaSuki#3]             KeyInter.java:1189 | No effective key before AlterInter#8828{(0.800) staff:10 NATURAL pitch:3.0}
2026-05-25 00:05:54,862 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | RHYTHMS
2026-05-25 00:05:54,862 INFO [WatashiwaWatashinoKotogaSuki#3]           PageRhythm.java:199  | {Page#3.1} Time value reused from sheet#1
2026-05-25 00:05:54,881 INFO [WatashiwaWatashinoKotogaSuki#3]       StepMonitoring.java:98   | PAGE
2026-05-25 00:05:54,882 INFO [WatashiwaWatashinoKotogaSuki#3]       SheetReduction.java:154  | Gutter. Different glyphs 2/3 ArticulationInter#8576{(0.743/0.826) STACCATO} vs EndingInter#7897{(0.557/0.810) staff:5 ENDING}
2026-05-25 00:05:54,882 INFO [WatashiwaWatashinoKotogaSuki#3]       SheetReduction.java:154  | Gutter. Different glyphs 4/5 ArticulationInter#8723{(0.577/0.704) STACCATO} vs EndingInter#7898{(0.540/0.618) staff:9 ENDING}
2026-05-25 00:05:54,884 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2584 | Book{WatashiwaWatashinoKotogaSuki} storing
2026-05-25 00:05:54,924 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2565 | Stored /book.xml
2026-05-25 00:05:54,965 INFO [WatashiwaWatashinoKotogaSuki#3]           DataHolder.java:348  | Stored /sheet#3/BINARY.png
2026-05-25 00:05:55,311 INFO [WatashiwaWatashinoKotogaSuki#3]                Sheet.java:1583 | Stored /sheet#3/sheet#3.xml
2026-05-25 00:05:55,311 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2525 | Book stored as D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki_Audiveris\WatashiwaWatashinoKotogaSuki.omr
2026-05-25 00:05:55,315 INFO [WatashiwaWatashinoKotogaSuki#3]            SheetStub.java:1655 | Sheet#3 disposed
2026-05-25 00:05:55,333 INFO [WatashiwaWatashinoKotogaSuki#3]                 Book.java:2050 | End of Stub#3
2026-05-25 00:05:55,335 INFO [WatashiwaWatashinoKotogaSuki#4]       StepMonitoring.java:98   | LOAD
2026-05-25 00:05:55,356 INFO [WatashiwaWatashinoKotogaSuki#4]            SheetStub.java:1278 | Loaded image #4 2479x3508 from D:\Program\Python\Piano\WatashiwaWatashinoKotogaSuki.pdf
